material_id,cif_file,formula,theoretical,experimentally_observed,is_structure_representative,representative_material_id,structure_family_id,structure_family_size,n_duplicates_in_family,duplicate_material_ids
mp-1147756,CuCl2_mp-1147756.cif,CuCl2,True,No,True,mp-1147756,CuCl2::sf-0001,1,0,
mp-1147758,CuCl2_mp-1147758.cif,CuCl2,True,No,True,mp-1147758,CuCl2::sf-0002,1,0,
mp-1238872,CuCl2_mp-1238872.cif,CuCl2,True,No,True,mp-1238872,CuCl2::sf-0003,1,0,
mp-30999,CuCl2_mp-30999.cif,CuCl2,False,Yes,True,mp-30999,CuCl2::sf-0004,1,0,
mp-1213141,CuCl3_mp-1213141.cif,CuCl3,True,No,True,mp-1213141,CuCl3::sf-0001,1,0,
mp-32829,CuCl4_mp-32829.cif,CuCl4,True,No,True,mp-32829,CuCl4::sf-0001,1,0,
mp-1184046,CuCl_mp-1184046.cif,CuCl,True,No,True,mp-1184046,CuCl::sf-0001,1,0,
mp-1225654,CuCl_mp-1225654.cif,CuCl,True,No,False,mp-22914,CuCl::sf-0002,2,1,mp-22914
mp-22914,CuCl_mp-22914.cif,CuCl,False,Yes,True,mp-22914,CuCl::sf-0002,2,1,mp-1225654
mp-23287,CuCl_mp-23287.cif,CuCl,False,Yes,True,mp-23287,CuCl::sf-0003,1,0,
mp-571386,CuCl_mp-571386.cif,CuCl,False,Yes,True,mp-571386,CuCl::sf-0004,1,0,
mp-1147670,CuF2_mp-1147670.cif,CuF2,True,No,True,mp-1147670,CuF2::sf-0001,1,0,
mp-1147672,CuF2_mp-1147672.cif,CuF2,True,No,True,mp-1147672,CuF2::sf-0002,1,0,
mp-1229,CuF2_mp-1229.cif,CuF2,False,Yes,True,mp-1229,CuF2::sf-0003,1,0,
mp-10634,CuF_mp-10634.cif,CuF,False,Yes,True,mp-10634,CuF::sf-0001,1,0,
mp-1147667,CuI2_mp-1147667.cif,CuI2,True,No,True,mp-1147667,CuI2::sf-0001,1,0,
mp-1213016,CuI2_mp-1213016.cif,CuI2,True,No,True,mp-1213016,CuI2::sf-0002,1,0,
mp-2745918,CuI4_mp-2745918.cif,CuI4,True,No,True,mp-2745918,CuI4::sf-0001,1,0,
mp-2766484,CuI4_mp-2766484.cif,CuI4,True,No,True,mp-2766484,CuI4::sf-0002,1,0,
mp-33218,CuI4_mp-33218.cif,CuI4,True,No,True,mp-33218,CuI4::sf-0003,1,0,
mp-1007922,CuI_mp-1007922.cif,CuI,False,Yes,True,mp-1007922,CuI::sf-0001,1,0,
mp-1096937,CuI_mp-1096937.cif,CuI,True,No,True,mp-1096937,CuI::sf-0002,1,0,
mp-22863,CuI_mp-22863.cif,CuI,False,Yes,True,mp-22863,CuI::sf-0003,1,0,
mp-22895,CuI_mp-22895.cif,CuI,False,Yes,True,mp-22895,CuI::sf-0004,2,1,mp-673245
mp-23306,CuI_mp-23306.cif,CuI,False,Yes,True,mp-23306,CuI::sf-0005,1,0,
mp-32750,CuI_mp-32750.cif,CuI,True,No,True,mp-32750,CuI::sf-0006,1,0,
mp-569346,CuI_mp-569346.cif,CuI,False,Yes,True,mp-569346,CuI::sf-0007,1,0,
mp-570081,CuI_mp-570081.cif,CuI,True,No,True,mp-570081,CuI::sf-0008,1,0,
mp-570136,CuI_mp-570136.cif,CuI,False,Yes,True,mp-570136,CuI::sf-0009,1,0,
mp-673245,CuI_mp-673245.cif,CuI,True,No,False,mp-22895,CuI::sf-0004,2,1,mp-22895
mp-669497,Dy5Cl11_mp-669497.cif,Dy5Cl11,False,Yes,True,mp-669497,Dy5Cl11::sf-0001,1,0,
mp-1213323,Dy6Cl13_mp-1213323.cif,Dy6Cl13,True,No,True,mp-1213323,Dy6Cl13::sf-0001,1,0,
mp-30025,DyBr2_mp-30025.cif,DyBr2,False,Yes,True,mp-30025,DyBr2::sf-0001,1,0,
mp-864986,DyBr2_mp-864986.cif,DyBr2,True,No,True,mp-864986,DyBr2::sf-0002,1,0,
mp-864982,DyBr3_mp-864982.cif,DyBr3,True,No,True,mp-864982,DyBr3::sf-0001,1,0,
mp-1213029,DyCl2_mp-1213029.cif,DyCl2,True,No,True,mp-1213029,DyCl2::sf-0001,1,0,
mp-28448,DyCl3_mp-28448.cif,DyCl3,False,Yes,True,mp-28448,DyCl3::sf-0001,1,0,
mp-1212843,DyF3_mp-1212843.cif,DyF3,True,No,True,mp-1212843,DyF3::sf-0001,1,0,
mp-1212889,DyF3_mp-1212889.cif,DyF3,True,No,True,mp-1212889,DyF3::sf-0002,1,0,
mp-865005,DyI3_mp-865005.cif,DyI3,True,No,True,mp-865005,DyI3::sf-0001,1,0,
mp-1206888,DyI6_mp-1206888.cif,DyI6,True,No,True,mp-1206888,DyI6::sf-0001,1,0,
mp-541637,Er4I5_mp-541637.cif,Er4I5,False,Yes,True,mp-541637,Er4I5::sf-0001,1,0,
mp-571258,Er6I7_mp-571258.cif,Er6I7,False,Yes,True,mp-571258,Er6I7::sf-0001,1,0,
mp-861968,ErCl2_mp-861968.cif,ErCl2,True,No,True,mp-861968,ErCl2::sf-0001,1,0,
mp-863029,ErCl3_mp-863029.cif,ErCl3,True,No,True,mp-863029,ErCl3::sf-0001,1,0,
mp-9371,ErF3_mp-9371.cif,ErF3,False,Yes,True,mp-9371,ErF3::sf-0001,1,0,
mp-866003,ErI3_mp-866003.cif,ErI3,True,No,True,mp-866003,ErI3::sf-0001,1,0,
mp-1184273,EuBr2_mp-1184273.cif,EuBr2,True,No,True,mp-1184273,EuBr2::sf-0001,1,0,
mp-23311,EuBr2_mp-23311.cif,EuBr2,False,Yes,True,mp-23311,EuBr2::sf-0002,1,0,
mp-1184529,EuBr3_mp-1184529.cif,EuBr3,True,No,True,mp-1184529,EuBr3::sf-0001,1,0,
mp-1205810,EuBr3_mp-1205810.cif,EuBr3,True,No,True,mp-1205810,EuBr3::sf-0002,1,0,
mp-1183892,EuCl2_mp-1183892.cif,EuCl2,True,No,True,mp-1183892,EuCl2::sf-0001,1,0,
mp-22887,EuCl2_mp-22887.cif,EuCl2,False,Yes,True,mp-22887,EuCl2::sf-0002,1,0,
mp-2050029,EuCl3_mp-2050029.cif,EuCl3,True,No,False,mp-569895,EuCl3::sf-0001,2,1,mp-569895
mp-569895,EuCl3_mp-569895.cif,EuCl3,False,Yes,True,mp-569895,EuCl3::sf-0001,2,1,mp-2050029
mp-504731,EuF2_mp-504731.cif,EuF2,False,Yes,True,mp-504731,EuF2::sf-0001,1,0,
mp-19908,EuF3_mp-19908.cif,EuF3,False,Yes,True,mp-19908,EuF3::sf-0001,1,0,
mp-1102093,EuI2_mp-1102093.cif,EuI2,False,Yes,True,mp-1102093,EuI2::sf-0001,1,0,
mp-23305,EuI2_mp-23305.cif,EuI2,False,Yes,True,mp-23305,EuI2::sf-0002,1,0,
mp-570799,EuI2_mp-570799.cif,EuI2,False,Yes,True,mp-570799,EuI2::sf-0003,1,0,
mp-1184279,Fe3F_mp-1184279.cif,Fe3F,True,No,True,mp-1184279,Fe3F::sf-0001,1,0,
mp-22880,FeBr2_mp-22880.cif,FeBr2,False,Yes,True,mp-22880,FeBr2::sf-0001,1,0,
mp-23232,FeBr3_mp-23232.cif,FeBr3,False,Yes,True,mp-23232,FeBr3::sf-0001,1,0,
mp-23229,FeCl2_mp-23229.cif,FeCl2,False,Yes,True,mp-23229,FeCl2::sf-0001,1,0,
mp-571096,FeCl2_mp-571096.cif,FeCl2,False,Yes,True,mp-571096,FeCl2::sf-0002,1,0,
mp-1182789,FeCl3_mp-1182789.cif,FeCl3,True,No,True,mp-1182789,FeCl3::sf-0001,1,0,
mp-2051155,FeCl3_mp-2051155.cif,FeCl3,,unknown,True,mp-2051155,FeCl3::sf-0002,1,0,
mp-23204,FeCl3_mp-23204.cif,FeCl3,False,Yes,True,mp-23204,FeCl3::sf-0003,1,0,
mp-583463,FeCl3_mp-583463.cif,FeCl3,True,No,True,mp-583463,FeCl3::sf-0004,1,0,
mp-645418,FeCl3_mp-645418.cif,FeCl3,True,No,True,mp-645418,FeCl3::sf-0005,1,0,
mp-676241,FeCl3_mp-676241.cif,FeCl3,True,No,True,mp-676241,FeCl3::sf-0006,1,0,
mp-1225059,FeCl4_mp-1225059.cif,FeCl4,True,No,True,mp-1225059,FeCl4::sf-0001,1,0,
mp-1207367,FeCl6_mp-1207367.cif,FeCl6,True,No,True,mp-1207367,FeCl6::sf-0001,1,0,
mp-985588,FeCl_mp-985588.cif,FeCl,True,No,True,mp-985588,FeCl::sf-0001,1,0,
mp-556911,FeF2_mp-556911.cif,FeF2,False,Yes,True,mp-556911,FeF2::sf-0001,1,0,
mp-1096967,FeF3_mp-1096967.cif,FeF3,True,No,True,mp-1096967,FeF3::sf-0001,1,0,
mp-1181398,FeF3_mp-1181398.cif,FeF3,False,Yes,False,mp-558852,FeF3::sf-0002,2,1,mp-558852
mp-1181783,FeF3_mp-1181783.cif,FeF3,True,No,False,mp-22398,FeF3::sf-0003,2,1,mp-22398
mp-22398,FeF3_mp-22398.cif,FeF3,False,Yes,True,mp-22398,FeF3::sf-0003,2,1,mp-1181783
mp-558852,FeF3_mp-558852.cif,FeF3,True,No,True,mp-558852,FeF3::sf-0002,2,1,mp-1181398
mp-559450,FeF3_mp-559450.cif,FeF3,False,Yes,True,mp-559450,FeF3::sf-0004,1,0,
mp-1396678,FeF4_mp-1396678.cif,FeF4,True,No,True,mp-1396678,FeF4::sf-0001,1,0,
mp-1213622,FeF6_mp-1213622.cif,FeF6,True,No,True,mp-1213622,FeF6::sf-0001,1,0,
mp-571122,FeI2_mp-571122.cif,FeI2,False,Yes,True,mp-571122,FeI2::sf-0001,1,0,
mp-636675,Ga2I3_mp-636675.cif,Ga2I3,False,Yes,True,mp-636675,Ga2I3::sf-0001,1,0,
mp-616204,Ga3Cl7_mp-616204.cif,Ga3Cl7,False,Yes,True,mp-616204,Ga3Cl7::sf-0001,1,0,
mp-28384,GaBr2_mp-28384.cif,GaBr2,False,Yes,True,mp-28384,GaBr2::sf-0001,1,0,
mp-650841,GaBr2_mp-650841.cif,GaBr2,False,Yes,True,mp-650841,GaBr2::sf-0002,1,0,
mp-30953,GaBr3_mp-30953.cif,GaBr3,False,Yes,True,mp-30953,GaBr3::sf-0001,1,0,
mp-568848,GaCl2_mp-568848.cif,GaCl2,False,Yes,True,mp-568848,GaCl2::sf-0001,1,0,
mp-30952,GaCl3_mp-30952.cif,GaCl3,False,Yes,True,mp-30952,GaCl3::sf-0001,2,1,mp-571266
mp-571266,GaCl3_mp-571266.cif,GaCl3,False,Yes,False,mp-30952,GaCl3::sf-0001,2,1,mp-30952
mp-659211,GaCl3_mp-659211.cif,GaCl3,True,No,True,mp-659211,GaCl3::sf-0002,1,0,
mp-1181390,GaF3_mp-1181390.cif,GaF3,True,No,True,mp-1181390,GaF3::sf-0001,1,0,
mp-588,GaF3_mp-588.cif,GaF3,False,Yes,True,mp-588,GaF3::sf-0002,1,0,
mp-570738,GaI2_mp-570738.cif,GaI2,False,Yes,True,mp-570738,GaI2::sf-0001,1,0,
mp-30954,GaI3_mp-30954.cif,GaI3,False,Yes,True,mp-30954,GaI3::sf-0001,1,0,
mp-618813,Gd2Br3_mp-618813.cif,Gd2Br3,False,Yes,True,mp-618813,Gd2Br3::sf-0001,1,0,
mp-1078829,Gd2Cl3_mp-1078829.cif,Gd2Cl3,False,Yes,True,mp-1078829,Gd2Cl3::sf-0001,2,1,mp-656152
mp-656152,Gd2Cl3_mp-656152.cif,Gd2Cl3,True,No,False,mp-1078829,Gd2Cl3::sf-0001,2,1,mp-1078829
mp-1184423,Gd3I_mp-1184423.cif,Gd3I,True,No,True,mp-1184423,Gd3I::sf-0001,1,0,
mp-27182,GdBr3_mp-27182.cif,GdBr3,False,Yes,True,mp-27182,GdBr3::sf-0001,1,0,
mp-1064427,GdBr_mp-1064427.cif,GdBr,False,Yes,True,mp-1064427,GdBr::sf-0001,1,0,
mp-23265,GdCl3_mp-23265.cif,GdCl3,False,Yes,True,mp-23265,GdCl3::sf-0001,1,0,
mp-1184482,GdCl_mp-1184482.cif,GdCl,True,No,True,mp-1184482,GdCl::sf-0001,1,0,
mp-972965,GdF3_mp-972965.cif,GdF3,True,No,True,mp-972965,GdF3::sf-0001,1,0,
mp-29688,Ge3Cl8_mp-29688.cif,Ge3Cl8,False,Yes,True,mp-29688,Ge3Cl8::sf-0001,1,0,
mp-1190647,Ge3F8_mp-1190647.cif,Ge3F8,False,Yes,True,mp-1190647,Ge3F8::sf-0001,1,0,
mp-976783,Ge3F_mp-976783.cif,Ge3F,True,No,True,mp-976783,Ge3F::sf-0001,1,0,
mp-27342,Ge5F12_mp-27342.cif,Ge5F12,False,Yes,True,mp-27342,Ge5F12::sf-0001,1,0,
mp-29500,Ge7F16_mp-29500.cif,Ge7F16,False,Yes,True,mp-29500,Ge7F16::sf-0001,1,0,
mp-1184708,GeBr2_mp-1184708.cif,GeBr2,True,No,True,mp-1184708,GeBr2::sf-0001,1,0,
mp-2746678,GeBr2_mp-2746678.cif,GeBr2,True,No,True,mp-2746678,GeBr2::sf-0002,1,0,
mp-541610,GeBr2_mp-541610.cif,GeBr2,False,Yes,True,mp-541610,GeBr2::sf-0003,1,0,
mp-567604,GeBr4_mp-567604.cif,GeBr4,False,Yes,True,mp-567604,GeBr4::sf-0001,1,0,
mp-571246,GeBr4_mp-571246.cif,GeBr4,False,Yes,True,mp-571246,GeBr4::sf-0002,1,0,
mp-30086,GeCl4_mp-30086.cif,GeCl4,False,Yes,True,mp-30086,GeCl4::sf-0001,1,0,
mp-1095292,GeF2_mp-1095292.cif,GeF2,False,Yes,True,mp-1095292,GeF2::sf-0001,1,0,
mp-7595,GeF2_mp-7595.cif,GeF2,False,Yes,True,mp-7595,GeF2::sf-0002,1,0,
mp-9816,GeF4_mp-9816.cif,GeF4,False,Yes,True,mp-9816,GeF4::sf-0001,1,0,
mp-1540935,GeI2_mp-1540935.cif,GeI2,True,No,False,mp-27922,GeI2::sf-0001,2,1,mp-27922
mp-27922,GeI2_mp-27922.cif,GeI2,False,Yes,True,mp-27922,GeI2::sf-0001,2,1,mp-1540935
mp-567677,GeI2_mp-567677.cif,GeI2,False,Yes,True,mp-567677,GeI2::sf-0002,1,0,
mp-23266,GeI4_mp-23266.cif,GeI4,False,Yes,True,mp-23266,GeI4::sf-0001,1,0,
mp-1184796,H3F2_mp-1184796.cif,H3F2,True,No,True,mp-1184796,H3F2::sf-0001,1,0,
mp-1524481,H3F2_mp-1524481.cif,H3F2,,unknown,True,mp-1524481,H3F2::sf-0002,1,0,
mp-983357,H3F2_mp-983357.cif,H3F2,True,No,True,mp-983357,H3F2::sf-0003,1,0,
mp-2020987,HBr_mp-2020987.cif,HBr,True,No,False,mp-632229,HBr::sf-0001,3,2,mp-32684;mp-632229
mp-2352325,HBr_mp-2352325.cif,HBr,True,No,False,mp-730522,HBr::sf-0002,3,2,mp-634105;mp-730522
mp-23903,HBr_mp-23903.cif,HBr,False,Yes,True,mp-23903,HBr::sf-0003,1,0,
mp-32684,HBr_mp-32684.cif,HBr,True,No,False,mp-632229,HBr::sf-0001,3,2,mp-2020987;mp-632229
mp-632229,HBr_mp-632229.cif,HBr,False,Yes,True,mp-632229,HBr::sf-0001,3,2,mp-2020987;mp-32684
mp-634105,HBr_mp-634105.cif,HBr,True,No,False,mp-730522,HBr::sf-0002,3,2,mp-2352325;mp-730522
mp-730522,HBr_mp-730522.cif,HBr,True,No,True,mp-730522,HBr::sf-0002,3,2,mp-2352325;mp-634105
mp-2037040,HCl_mp-2037040.cif,HCl,True,No,True,mp-2037040,HCl::sf-0001,3,2,mp-23722;mp-684609
mp-23722,HCl_mp-23722.cif,HCl,False,Yes,False,mp-2037040,HCl::sf-0001,3,2,mp-2037040;mp-684609
mp-632326,HCl_mp-632326.cif,HCl,False,Yes,True,mp-632326,HCl::sf-0002,1,0,
mp-634101,HCl_mp-634101.cif,HCl,True,No,True,mp-634101,HCl::sf-0003,1,0,
mp-684609,HCl_mp-684609.cif,HCl,True,No,False,mp-2037040,HCl::sf-0001,3,2,mp-2037040;mp-23722
mp-1536913,HF_mp-1536913.cif,HF,True,No,True,mp-1536913,HF::sf-0001,1,0,
mp-632296,HF_mp-632296.cif,HF,False,Yes,True,mp-632296,HF::sf-0002,1,0,
mp-1184859,HI3_mp-1184859.cif,HI3,True,No,True,mp-1184859,HI3::sf-0001,1,0,
mp-2929431,HI3_mp-2929431.cif,HI3,True,No,True,mp-2929431,HI3::sf-0002,1,0,
mp-697025,HI_mp-697025.cif,HI,False,Yes,True,mp-697025,HI::sf-0001,1,0,
mp-1184661,Hf3I_mp-1184661.cif,Hf3I,True,No,True,mp-1184661,Hf3I::sf-0001,1,0,
mp-864915,HfBr3_mp-864915.cif,HfBr3,True,No,True,mp-864915,HfBr3::sf-0001,1,0,
mp-1212517,HfBr4_mp-1212517.cif,HfBr4,True,No,True,mp-1212517,HfBr4::sf-0001,1,0,
mp-29422,HfCl4_mp-29422.cif,HfCl4,False,Yes,True,mp-29422,HfCl4::sf-0001,1,0,
mp-31033,HfF4_mp-31033.cif,HfF4,False,Yes,True,mp-31033,HfF4::sf-0001,1,0,
mp-568002,HfI3_mp-568002.cif,HfI3,False,Yes,True,mp-568002,HfI3::sf-0001,1,0,
mp-567273,HfI4_mp-567273.cif,HfI4,False,Yes,True,mp-567273,HfI4::sf-0001,1,0,
mp-569059,HfI4_mp-569059.cif,HfI4,False,Yes,True,mp-569059,HfI4::sf-0002,1,0,
mp-1184605,Hg3Cl_mp-1184605.cif,Hg3Cl,True,No,True,mp-1184605,Hg3Cl::sf-0001,1,0,
mp-973777,Hg3F_mp-973777.cif,Hg3F,True,No,True,mp-973777,Hg3F::sf-0001,1,0,
mp-973778,Hg3F_mp-973778.cif,Hg3F,True,No,True,mp-973778,Hg3F::sf-0002,1,0,
mp-982008,Hg3F_mp-982008.cif,Hg3F,True,No,True,mp-982008,Hg3F::sf-0003,1,0,
mp-568838,Hg4I7_mp-568838.cif,Hg4I7,True,No,True,mp-568838,Hg4I7::sf-0001,1,0,
mp-2038287,HgBr2_mp-2038287.cif,HgBr2,True,No,True,mp-2038287,HgBr2::sf-0001,2,1,mp-571558
mp-23292,HgBr2_mp-23292.cif,HgBr2,False,Yes,True,mp-23292,HgBr2::sf-0002,1,0,
mp-571558,HgBr2_mp-571558.cif,HgBr2,False,Yes,False,mp-2038287,HgBr2::sf-0001,2,1,mp-2038287
mp-1184720,HgBr3_mp-1184720.cif,HgBr3,True,No,True,mp-1184720,HgBr3::sf-0001,1,0,
mp-23177,HgBr_mp-23177.cif,HgBr,False,Yes,True,mp-23177,HgBr::sf-0001,1,0,
mp-1102919,HgCl2_mp-1102919.cif,HgCl2,False,Yes,True,mp-1102919,HgCl2::sf-0001,1,0,
mp-22855,HgCl2_mp-22855.cif,HgCl2,False,Yes,True,mp-22855,HgCl2::sf-0002,1,0,
mp-22897,HgCl_mp-22897.cif,HgCl,False,Yes,True,mp-22897,HgCl::sf-0001,1,0,
mp-1102332,HgF2_mp-1102332.cif,HgF2,True,No,True,mp-1102332,HgF2::sf-0001,1,0,
mp-8177,HgF2_mp-8177.cif,HgF2,False,Yes,True,mp-8177,HgF2::sf-0002,1,0,
mp-974603,HgF2_mp-974603.cif,HgF2,True,No,True,mp-974603,HgF2::sf-0003,1,0,
mp-1184655,HgF3_mp-1184655.cif,HgF3,True,No,True,mp-1184655,HgF3::sf-0001,1,0,
mp-706,HgF_mp-706.cif,HgF,False,Yes,True,mp-706,HgF::sf-0001,1,0,
mp-23173,HgI2_mp-23173.cif,HgI2,False,Yes,True,mp-23173,HgI2::sf-0001,1,0,
mp-23192,HgI2_mp-23192.cif,HgI2,False,Yes,True,mp-23192,HgI2::sf-0002,1,0,
mp-567471,HgI2_mp-567471.cif,HgI2,False,Yes,True,mp-567471,HgI2::sf-0003,1,0,
mp-568742,HgI2_mp-568742.cif,HgI2,False,Yes,True,mp-568742,HgI2::sf-0004,1,0,
mp-583213,HgI2_mp-583213.cif,HgI2,False,Yes,True,mp-583213,HgI2::sf-0005,1,0,
mp-973601,HgI3_mp-973601.cif,HgI3,True,No,True,mp-973601,HgI3::sf-0001,1,0,
mp-22859,HgI_mp-22859.cif,HgI,False,Yes,True,mp-22859,HgI::sf-0001,1,0,
mp-1213127,Ho5Cl11_mp-1213127.cif,Ho5Cl11,True,No,True,mp-1213127,Ho5Cl11::sf-0001,1,0,
mp-1184741,HoBr2_mp-1184741.cif,HoBr2,True,No,True,mp-1184741,HoBr2::sf-0001,1,0,
mp-977375,HoBr3_mp-977375.cif,HoBr3,True,No,True,mp-977375,HoBr3::sf-0001,1,0,
mp-864641,HoCl2_mp-864641.cif,HoCl2,True,No,True,mp-864641,HoCl2::sf-0001,1,0,
mp-864662,HoCl3_mp-864662.cif,HoCl3,True,No,True,mp-864662,HoCl3::sf-0001,1,0,
mp-561877,HoF3_mp-561877.cif,HoF3,False,Yes,True,mp-561877,HoF3::sf-0001,1,0,
mp-864657,HoI3_mp-864657.cif,HoI3,True,No,True,mp-864657,HoI3::sf-0001,1,0,
mp-1212113,I2N3_mp-1212113.cif,I2N3,True,No,True,mp-1212113,I2N3::sf-0001,1,0,
mp-23261,I2O5_mp-23261.cif,I2O5,False,Yes,True,mp-23261,I2O5::sf-0001,1,0,
mp-1190039,I3N_mp-1190039.cif,I3N,False,Yes,True,mp-1190039,I3N::sf-0001,1,0,
mp-726322,I3N_mp-726322.cif,I3N,False,Yes,True,mp-726322,I3N::sf-0002,1,0,
mp-727952,I3O8_mp-727952.cif,I3O8,False,Yes,True,mp-727952,I3O8::sf-0001,1,0,
mp-1105105,I5N2_mp-1105105.cif,I5N2,False,Yes,True,mp-1105105,I5N2::sf-0001,1,0,
mp-1097011,IN2_mp-1097011.cif,IN2,True,No,True,mp-1097011,IN2::sf-0001,1,0,
mp-1207164,IN2_mp-1207164.cif,IN2,True,No,True,mp-1207164,IN2::sf-0002,1,0,
mp-684692,IN3_mp-684692.cif,IN3,True,No,True,mp-684692,IN3::sf-0001,1,0,
mp-1188721,IN4_mp-1188721.cif,IN4,False,Yes,True,mp-1188721,IN4::sf-0001,1,0,
mp-1212209,IN4_mp-1212209.cif,IN4,True,No,True,mp-1212209,IN4::sf-0002,1,0,
mp-1103129,IN5_mp-1103129.cif,IN5,False,Yes,True,mp-1103129,IN5::sf-0001,1,0,
mp-1056900,IN_mp-1056900.cif,IN,False,Yes,True,mp-1056900,IN::sf-0001,1,0,
mp-1057979,IN_mp-1057979.cif,IN,False,Yes,True,mp-1057979,IN::sf-0002,1,0,
mp-23170,IO2_mp-23170.cif,IO2,False,Yes,True,mp-23170,IO2::sf-0001,1,0,
mp-1181185,IO3_mp-1181185.cif,IO3,False,Yes,True,mp-1181185,IO3::sf-0001,1,0,
mp-23315,IO3_mp-23315.cif,IO3,False,Yes,True,mp-23315,IO3::sf-0002,1,0,
mp-1181130,IO6_mp-1181130.cif,IO6,False,Yes,True,mp-1181130,IO6::sf-0001,1,0,
mp-685014,In2Br3_mp-685014.cif,In2Br3,True,No,True,mp-685014,In2Br3::sf-0001,1,0,
mp-685174,In2Br3_mp-685174.cif,In2Br3,True,No,True,mp-685174,In2Br3::sf-0002,1,0,
mp-667324,In2Cl3_mp-667324.cif,In2Cl3,False,Yes,True,mp-667324,In2Cl3::sf-0001,1,0,
mp-1184519,In3Cl_mp-1184519.cif,In3Cl,True,No,True,mp-1184519,In3Cl::sf-0001,1,0,
mp-568692,In4Br7_mp-568692.cif,In4Br7,False,Yes,True,mp-568692,In4Br7::sf-0001,1,0,
mp-680760,In4Br7_mp-680760.cif,In4Br7,False,Yes,True,mp-680760,In4Br7::sf-0002,1,0,
mp-568546,In5Br7_mp-568546.cif,In5Br7,False,Yes,True,mp-568546,In5Br7::sf-0001,2,1,mp-652621
mp-652621,In5Br7_mp-652621.cif,In5Br7,False,Yes,False,mp-568546,In5Br7::sf-0001,2,1,mp-568546
mp-680178,In5Br7_mp-680178.cif,In5Br7,False,Yes,True,mp-680178,In5Br7::sf-0002,1,0,
mp-28112,In5Cl9_mp-28112.cif,In5Cl9,False,Yes,True,mp-28112,In5Cl9::sf-0001,1,0,
mp-28988,In7Br9_mp-28988.cif,In7Br9,False,Yes,True,mp-28988,In7Br9::sf-0001,1,0,
mp-28730,In7Cl9_mp-28730.cif,In7Cl9,False,Yes,True,mp-28730,In7Cl9::sf-0001,1,0,
mp-568108,InBr2_mp-568108.cif,InBr2,False,Yes,True,mp-568108,InBr2::sf-0001,1,0,
mp-570219,InBr3_mp-570219.cif,InBr3,False,Yes,True,mp-570219,InBr3::sf-0001,1,0,
mp-22870,InBr_mp-22870.cif,InBr,False,Yes,True,mp-22870,InBr::sf-0001,1,0,
mp-1212122,InCl2_mp-1212122.cif,InCl2,True,No,True,mp-1212122,InCl2::sf-0001,1,0,
mp-862983,InCl3_mp-862983.cif,InCl3,True,No,True,mp-862983,InCl3::sf-0001,1,0,
mp-23276,InCl_mp-23276.cif,InCl,False,Yes,True,mp-23276,InCl::sf-0001,1,0,
mp-571555,InCl_mp-571555.cif,InCl,False,Yes,True,mp-571555,InCl::sf-0002,1,0,
mp-571636,InCl_mp-571636.cif,InCl,False,Yes,True,mp-571636,InCl::sf-0003,1,0,
mp-6949,InF3_mp-6949.cif,InF3,False,Yes,True,mp-6949,InF3::sf-0001,1,0,
mp-29312,InI2_mp-29312.cif,InI2,False,Yes,True,mp-29312,InI2::sf-0001,1,0,
mp-567789,InI3_mp-567789.cif,InI3,False,Yes,True,mp-567789,InI3::sf-0001,1,0,
mp-675332,InI4_mp-675332.cif,InI4,True,No,True,mp-675332,InI4::sf-0001,1,0,
mp-23202,InI_mp-23202.cif,InI,False,Yes,True,mp-23202,InI::sf-0001,1,0,
mp-1184748,Ir3F_mp-1184748.cif,Ir3F,True,No,True,mp-1184748,Ir3F::sf-0001,1,0,
mp-27397,IrBr3_mp-27397.cif,IrBr3,False,Yes,True,mp-27397,IrBr3::sf-0001,1,0,
mp-862845,IrCl2_mp-862845.cif,IrCl2,True,No,True,mp-862845,IrCl2::sf-0001,1,0,
mp-27666,IrCl3_mp-27666.cif,IrCl3,False,Yes,True,mp-27666,IrCl3::sf-0001,1,0,
mp-568208,IrCl3_mp-568208.cif,IrCl3,False,Yes,True,mp-568208,IrCl3::sf-0002,2,1,mp-729507
mp-729507,IrCl3_mp-729507.cif,IrCl3,True,No,False,mp-568208,IrCl3::sf-0002,2,1,mp-568208
mp-865956,IrCl3_mp-865956.cif,IrCl3,True,No,True,mp-865956,IrCl3::sf-0003,1,0,
mp-2437,IrF3_mp-2437.cif,IrF3,False,Yes,True,mp-2437,IrF3::sf-0001,1,0,
mp-13841,IrF4_mp-13841.cif,IrF4,False,Yes,True,mp-13841,IrF4::sf-0001,1,0,
mp-560553,IrF6_mp-560553.cif,IrF6,False,Yes,True,mp-560553,IrF6::sf-0001,1,0,
mp-1025442,IrI3_mp-1025442.cif,IrI3,True,No,True,mp-1025442,IrI3::sf-0001,1,0,
mp-1184756,IrI_mp-1184756.cif,IrI,True,No,True,mp-1184756,IrI::sf-0001,1,0,
mp-1185135,KBr3_mp-1185135.cif,KBr3,True,No,True,mp-1185135,KBr3::sf-0001,1,0,
mp-23251,KBr_mp-23251.cif,KBr,False,Yes,True,mp-23251,KBr::sf-0001,1,0,
mp-570891,KBr_mp-570891.cif,KBr,False,Yes,True,mp-570891,KBr::sf-0002,1,0,
mp-1185148,KCl3_mp-1185148.cif,KCl3,True,No,True,mp-1185148,KCl3::sf-0001,1,0,
mp-23193,KCl_mp-23193.cif,KCl,False,Yes,True,mp-23193,KCl::sf-0001,1,0,
