config,formula,best_structure_score,formula_background_percentile,reserved_formula
radial_rich,La2Br5,0.9383940100669861,55.68445475638051,False
radial_rich,La2I5,0.9405107498168945,61.7169373549884,False
radial_rich,LaBr2,0.9218681454658508,31.554524361948953,False
radial_rich,LaBr3,0.9357762336730957,48.95591647331787,False
radial_rich,LaBr,0.7358400225639343,2.088167053364269,False
radial_rich,LaCl3,0.9353710412979126,46.8677494199536,False
radial_rich,LaCl,0.7293697595596313,1.160092807424594,False
radial_rich,LaF3,0.9404737949371338,61.48491879350348,False
radial_rich,LaI2,0.9113845825195312,18.097447795823665,False
radial_rich,LaI3,0.9332161545753479,41.76334106728538,False
radial_rich,LaI,0.7340642213821411,1.6241299303944314,False
radial_rich,LiBr,0.7374075055122375,5.336426914153132,False
radial_rich,LiCl,0.737407386302948,2.5522041763341066,False
radial_rich,LiF,0.7374075651168823,6.496519721577726,False
radial_rich,LiI,0.7812007665634155,12.993039443155451,False
radial_rich,MgBr2,0.916217029094696,21.57772621809745,False
radial_rich,MgCl2,0.9190939664840698,27.610208816705335,False
radial_rich,MgF2,0.916815459728241,22.505800464037122,False
radial_rich,MgI2,0.9165672063827515,22.041763341067284,False
radial_rich,MnBr2,0.9190754890441895,27.37819025522042,False
radial_rich,MnCl2,0.9183014631271362,25.52204176334107,False
radial_rich,MnF2,0.9186290502548218,26.218097447795824,False
radial_rich,MnF3,0.9567860960960388,82.36658932714617,False
radial_rich,MnF4,0.9662368297576904,92.34338747099768,False
radial_rich,MnI2,0.9177075624465942,24.361948955916475,False
radial_rich,MoBr2,0.9370163679122925,53.596287703016245,False
radial_rich,MoCl2,0.9397323131561279,60.556844547563806,False
radial_rich,MoCl3,0.9481267929077148,72.38979118329466,False
radial_rich,MoCl4,0.9641069173812866,89.55916473317865,False
radial_rich,MoCl5,0.9531461000442505,78.88631090487239,False
radial_rich,MoF3,0.9389991760253906,58.0046403712297,False
radial_rich,MoF5,0.9525251388549805,78.42227378190255,False
radial_rich,MoF6,0.958787202835083,83.9907192575406,False
radial_rich,MoI2,0.9355596303939819,48.25986078886311,False
radial_rich,NaBr,0.7374075055122375,5.336426914153132,False
radial_rich,NaCl3,0.941312849521637,63.80510440835266,False
radial_rich,NaCl,0.7374075055122375,5.336426914153132,False
radial_rich,NaF,0.7374075055122375,5.336426914153132,False
radial_rich,NaI,0.7629517316818237,11.1368909512761,False
radial_rich,Nb2F5,0.9276261329650879,36.19489559164733,False
radial_rich,Nb3Br8,0.9423354864120483,65.89327146171694,False
radial_rich,Nb3Cl7,0.9345302581787109,44.5475638051044,False
radial_rich,Nb3Cl8,0.94105064868927,62.87703016241299,False
radial_rich,Nb3I8,0.9415506720542908,64.2691415313225,False
radial_rich,Nb6I11,0.9282499551773071,37.12296983758701,False
radial_rich,NbBr4,0.9507015943527222,75.63805104408353,False
radial_rich,NbBr5,0.950486421585083,75.1740139211137,False
radial_rich,NbCl4,0.9549070000648499,80.51044083526682,False
radial_rich,NbCl5,0.9549566507339478,80.74245939675174,False
radial_rich,NbF3,0.9389989376068115,57.772621809744784,False
radial_rich,NbF4,0.9510520696640015,76.33410672853829,False
radial_rich,NbF5,0.9464173913002014,70.53364269141531,False
radial_rich,NbI3,0.9412492513656616,63.57308584686775,False
radial_rich,NbI4,0.9450209140777588,69.83758700696056,False
radial_rich,NbI5,0.9447556138038635,69.37354988399072,False
radial_rich,Nd4Br9,0.9276860952377319,36.42691415313225,False
radial_rich,NdBr3,0.93339604139328,41.9953596287703,False
radial_rich,NdCl2,0.9180803298950195,25.05800464037123,False
radial_rich,NdCl3,0.9356139898300171,48.72389791183295,False
radial_rich,NdF3,0.948360800743103,73.08584686774941,False
radial_rich,NdI2,0.911583423614502,18.329466357308586,False
radial_rich,NiBr2,0.9233807325363159,32.94663573085847,False
radial_rich,NiCl2,0.9212292432785034,30.8584686774942,False
radial_rich,NiF2,0.9170891046524048,22.73781902552204,False
radial_rich,NiF3,0.9428931474685669,67.28538283062645,False
radial_rich,NiI2,0.9226422309875488,32.48259860788863,False
radial_rich,NpBr3,0.9362589716911316,51.74013921113689,False
radial_rich,NpCl3,0.9353430867195129,46.403712296983755,False
radial_rich,NpF3,0.9405748248100281,61.94895591647332,False
radial_rich,NpF4,0.938241183757782,54.75638051044084,False
radial_rich,NpI3,0.933445155620575,42.22737819025522,False
radial_rich,OsBr4,0.9542442560195923,79.58236658932715,False
radial_rich,OsCl4,0.9555859565734863,81.4385150812065,False
radial_rich,OsF5,0.9422874450683594,65.4292343387471,False
radial_rich,OsF6,0.935221791267395,45.707656612529,False
radial_rich,PaBr4,0.9304102063179016,38.74709976798144,False
radial_rich,PaBr5,0.9384355545043945,55.91647331786543,False
radial_rich,PaCl4,0.9305481314659119,38.97911832946635,False
radial_rich,PaCl5,0.9472324848175049,71.6937354988399,False
radial_rich,PbBr2,0.9263080358505249,34.33874709976798,False
radial_rich,PbCl2,0.9239676594734192,33.4106728538283,False
radial_rich,PbCl4,0.9614584445953369,86.77494199535964,False
radial_rich,PbF2,0.9220284223556519,32.01856148491879,False
radial_rich,PbF4,0.9361339211463928,51.27610208816705,False
radial_rich,PbI2,0.9126434326171875,18.561484918793504,False
radial_rich,PdBr2,0.9595659971237183,84.68677494199535,False
radial_rich,PdCl2,0.9639407992362976,89.32714617169374,False
radial_rich,PdF2,0.9184963703155518,25.986078886310903,False
radial_rich,PdF3,0.9554495811462402,81.20649651972158,False
radial_rich,PdF4,0.9410838484764099,63.10904872389791,False
radial_rich,PdI2,0.949912965297699,74.47795823665894,False
radial_rich,Pr2Br5,0.9385035037994385,56.148491879350345,False
radial_rich,Pr2I5,0.9418151378631592,64.50116009280742,False
radial_rich,PrBr3,0.9359325170516968,50.580046403712295,False
radial_rich,PrCl3,0.9354844689369202,48.027842227378194,False
radial_rich,PrF3,0.9360872507095337,51.04408352668214,False
radial_rich,PrI2,0.9127973914146423,18.793503480278424,False
radial_rich,Pt3I8,0.960361123085022,86.07888631090486,False
radial_rich,PtBr3,0.9523372650146484,78.19025522041764,False
radial_rich,PtCl2,0.9522842764854431,77.9582366589327,False
radial_rich,PtCl3,0.9543989896774292,79.81438515081206,False
radial_rich,PtCl4,0.9900693297386169,99.30394431554525,False
radial_rich,PtF4,0.936995804309845,53.36426914153132,False
radial_rich,PtF5,0.934409499168396,44.31554524361949,False
radial_rich,PtF6,0.9267263412475586,35.266821345707655,False
radial_rich,PtI2,0.9528239965438843,78.65429234338747,False
radial_rich,PtI3,0.9517661333084106,77.26218097447796,False
radial_rich,PtI4,0.9453133344650269,70.06960556844548,False
radial_rich,PuBr3,0.9336611032485962,42.92343387470998,False
radial_rich,PuCl3,0.9353649616241455,46.635730858468676,False
radial_rich,PuF3,0.940699577331543,62.64501160092807,False
radial_rich,PuI3,0.9334765672683716,42.459396751740144,False
radial_rich,RbBr,0.7374074459075928,3.480278422273782,False
radial_rich,RbCl,0.7374075055122375,5.336426914153132,False
radial_rich,RbF,0.737031102180481,2.320185614849188,False
radial_rich,RbI3,0.9622279405593872,87.00696055684455,False
radial_rich,RbI,0.7374075055122375,5.336426914153132,False
radial_rich,ReCl3,0.9684706330299377,93.7354988399072,False
radial_rich,ReCl4,0.9705714583396912,94.89559164733178,False
radial_rich,ReCl5,0.9633263945579529,88.63109048723898,False
radial_rich,ReCl6,0.9321897029876709,40.37122969837587,False
radial_rich,ReF7,0.9340306520462036,43.1554524361949,False
radial_rich,ReI3,0.9757236838340759,96.2877030162413,False
radial_rich,RhBr3,0.9422990083694458,65.66125290023201,False
radial_rich,RhCl3,0.9427841901779175,66.8213457076566,False
radial_rich,RhF3,0.9487426280975342,73.31786542923435,False
radial_rich,RhF5,0.9440649151802063,68.21345707656613,False
radial_rich,RuBr3,0.9431048631668091,67.51740139211137,False
radial_rich,RuCl3,0.9497754573822021,74.24593967517401,False
radial_rich,RuF3,0.9326800107955933,40.60324825986079,False
radial_rich,RuF4,0.9471752047538757,71.22969837587007,False
radial_rich,RuF5,0.9454630613327026,70.30162412993039,False
radial_rich,Sc5Cl8,0.9059150815010071,17.865429234338748,False
radial_rich,Sc7Cl10,0.8866952061653137,16.473317865429234,False
radial_rich,Sc7Cl12,0.8970017433166504,17.633410672853827,False
radial_rich,ScCl3,0.9402226209640503,61.25290023201856,False
radial_rich,ScCl,0.7234366536140442,0.9280742459396751,False
radial_rich,ScF3,0.9397674798965454,60.78886310904872,False
radial_rich,Sm11Br24,0.9282151460647583,36.89095127610209,False
radial_rich,Sm5Br11,0.9263360500335693,34.5707656612529,False
radial_rich,Sm6Br13,0.9263370633125305,34.80278422273782,False
radial_rich,SmBr3,0.933552622795105,42.69141531322506,False
