k,cluster,positive_coverage,positive_prevalence,background_prevalence,enrichment,fisher_p,medoid_structure_idx,medoid_site_idx,fdr_q,medoid_formula,center_type,geo_nX_available,geo_radial_cv,geo_planarity_ratio,geo_best_m,geo_best_psi,geo_psi6,geo_psi2,geo_psi3,geo_psi4,geo_psi5,geo_psi7,geo_psi8,geo_psi9,geo_psi10
96,62,0,0.0,0.0759493670886076,1.3166493307838112e-05,1.0,7,0,1.0,MMe,M,6,0.01949945195319658,0.30343282561082074,6,0.8818646341881543,0.8818646341881543,0.113603886928756,0.022178369082297106,0.1808150666559305,0.13301276277244523,0.07116084333432807,0.47305275586621554,0.175828510285516,0.27608406837796406
96,63,0,0.0,0.007032348804500703,0.00014217978203499463,1.0,53,64,1.0,M6Me7,X,6,0.05958172326875961,0.14422154155097444,7,0.7206702059611826,0.30312612619250945,0.3434680681465264,0.26651535583395897,0.2687397910120685,0.5003338184915961,0.7206702059611826,0.219694904067127,0.17171299748842728,0.12950919011166045
96,64,0,0.0,0.007032348804500703,0.00014217978203499463,1.0,340,6,1.0,MMe3,M,6,0.013552012495863325,0.10084776929577191,10,0.5809458567707357,0.36367349232763485,0.15596832205914649,0.32636147711321073,0.47596935776267646,0.2893232020623338,0.26691686627887823,0.3506854213778273,0.410984907492573,0.5809458567707357
96,65,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,667,0,1.0,M3Me7,M,6,0.24847356389111072,0.1945230130971916,4,0.9985410905252605,0.330101553712298,0.3329737049975266,0.00809929534370648,0.9985410905252605,0.014296347182059051,0.018601406135947556,0.994176823877668,0.02674312146245463,0.3243833162630165
96,66,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,315,69,1.0,M5Me7,X,6,0.033974391013863785,0.15003664525541383,6,0.7786761295966019,0.7786761295966019,0.11792259509355328,0.6430752561852116,0.21240942630228074,0.46326154540040887,0.3035147444954587,0.3452616242386102,0.47448241359566956,0.3361340632365181
96,67,0,0.0,0.035161744022503515,2.8439191189402573e-05,1.0,654,3,1.0,MMe4,X,6,0.015460173482286007,0.18416692659321582,6,0.7151551625637732,0.7151551625637732,0.20380901362870296,0.17596186774093933,0.4552371019929481,0.46569351118437935,0.07906255222099447,0.548846030903979,0.24337138645645087,0.2424248192518355
96,68,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,439,16,1.0,MMe4,X,6,0.022515431038248185,0.19880914658906423,7,0.587243493593216,0.37359311125137257,0.1721313876695746,0.47590706241545555,0.27636869228043337,0.19698146343129375,0.587243493593216,0.24809863258903533,0.3054407266564921,0.476728983619017
96,69,0,0.0,0.08720112517580872,1.1467610427886866e-05,1.0,185,5,1.0,MMe2,M,6,1.166704628599513e-05,0.3222304851935838,6,0.9999999999999447,0.9999999999999447,7.829566310106154e-08,1.6081226229577292e-16,1.56591344585566e-07,7.629277997537062e-17,1.4918173637706032e-16,3.131826155818492e-07,2.6039220402043707e-16,3.91478407376263e-07
96,70,0,0.0,0.03375527426160337,2.9624122385374333e-05,1.0,573,8,1.0,MMe5,X,6,0.03316407396743451,0.23008377925009268,5,0.930539415224578,0.5413798159163566,0.19355130390322123,0.20652151514847916,0.5000037707817802,0.930539415224578,0.1498322702158831,0.16500637061939946,0.424887136351953,0.7377406673275528
96,71,0,0.0,0.012658227848101266,7.899375949300006e-05,1.0,318,28,1.0,M7Me9,X,6,0.014567740586766825,0.1627705350950926,10,0.8824577368402511,0.7688613610380424,0.16232549860467718,0.3050593750515547,0.578540963903907,0.6551876390923286,0.1294463066963049,0.055148379658126905,0.3150818296009395,0.8824577368402511
96,72,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,315,6,1.0,M5Me7,M,6,0.04522831312284696,0.25727834671806155,4,0.6125316618695421,0.25945459974332047,0.28309292039687284,0.22583480668959907,0.6125316618695421,0.26922712028873,0.3121218599514106,0.5832364238024685,0.25654888442480883,0.29815275346831654
96,73,0,0.0,0.009845288326300985,0.00010156111286410765,1.0,670,48,1.0,M5Me16,X,6,0.03930087842914223,0.18815601479195002,6,0.8372757471467261,0.8372757471467261,0.060453922618985016,0.3150465843427117,0.1710481254027538,0.30959965654699345,0.0881110698999308,0.1101061178324007,0.20671118418370163,0.4633956093388143
96,74,0,0.0,0.02109704641350211,4.739775334649138e-05,1.0,561,55,1.0,M2Me5,X,6,0.02884399379186982,0.17247295121415626,6,0.8851977446547764,0.8851977446547764,0.11595634929071813,0.009897526840412925,0.20941735200530195,0.043069807534654496,0.04623805101586375,0.4614377798696677,0.0749834631312321,0.4220144469836275
96,75,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,315,53,1.0,M5Me7,X,6,0.023621766879595277,0.18833389952470383,10,0.6347410311959174,0.24178302524047598,0.19495358779347824,0.4376634569170728,0.25516270322701434,0.10231638819288719,0.5402144263403195,0.12786570418124935,0.4304251040921742,0.6347410311959174
96,76,0,0.0,0.03938115330520394,2.5392212362036088e-05,1.0,456,30,1.0,MMe2,X,6,0.014730665572239546,0.1747560955937979,7,0.7382894038931025,0.6052411338388758,0.6086670156248819,0.2652248936413391,0.16435425950137153,0.6625353712820296,0.7382894038931025,0.517945578492138,0.17025371974898268,0.2991919514124642
96,77,1,0.14285714285714285,0.02390998593530239,5.974581861395595,0.16346034704206552,613,2,1.0,MMe4,X,6,0.02023937296376967,0.18232274599476078,6,0.7007942062261638,0.7007942062261638,0.20304492415017997,0.2135224008956099,0.427169918500073,0.5540400772653775,0.14536142243364197,0.4177166413351848,0.29461158800222553,0.1703792243809805
96,78,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,395,14,1.0,MMe2,X,6,0.010237636084351855,0.1813330774868613,4,0.474564768650515,0.22635087567722603,0.21167723737140118,0.3536939544878726,0.474564768650515,0.42484837813907406,0.26536381373959567,0.29720458745466627,0.1077340050773977,0.36426014309127636
96,79,0,0.0,0.007032348804500703,0.00014217978203499463,1.0,341,29,1.0,MMe3,X,6,0.15794819139291053,0.18975730749868122,4,0.5073109135969793,0.1618978620831494,0.03010454261146256,0.13667322620214709,0.5073109135969793,0.3333527700671581,0.46862667844463546,0.32476398578372684,0.46043296414609053,0.47158867034535135
96,80,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,4,4,1.0,M3Me8,M,6,0.07798167412528367,0.20283344420904612,6,0.9124107760057849,0.9124107760057849,0.09437429317450638,1.7059584221736345e-16,0.21505572807485102,4.728414822345368e-16,9.94391890499724e-16,0.2927918520970478,5.373251323782007e-16,0.554674465929293
96,81,0,0.0,0.046413502109704644,2.15449903488443e-05,1.0,420,20,1.0,MMe5,X,6,0.027277773741113603,0.26745668772755515,7,0.5844894026077914,0.5608880211865822,0.17615604630925039,0.10230882739135234,0.44086921975360815,0.5248046274812355,0.5844894026077914,0.2121929456231131,0.23129313178423977,0.22082652328814498
96,82,0,0.0,0.035161744022503515,2.8439191189402573e-05,1.0,200,2,1.0,MMe3,M,6,0.008510296141679804,0.22819978978651762,10,0.8865299666429511,0.6269552077712662,0.06417957723234785,0.32998980416950013,0.315571855905566,0.6430049119396967,0.41666340971581994,0.039769303224154826,0.15711281955518824,0.8865299666429511
96,83,0,0.0,0.0379746835443038,2.6332639907149108e-05,1.0,17,0,1.0,MMe,M,6,0.2845023577319182,0.11971022574839825,6,0.9952158119828391,0.9952158119828391,0.3028151969307796,0.02188281528129258,0.26052663579697,0.32601645702345206,0.23692750497637682,0.34424474620922046,0.06526938007494622,0.22085682971483694
96,84,0,0.0,0.005625879043600563,0.00017771841055252426,1.0,683,16,1.0,MMe4,M,6,0.167238010209539,0.24743513677565998,6,0.8765861897897421,0.8765861897897421,0.07456583456844355,0.04959725162242932,0.12064739161277477,0.24553849977151446,0.24822560456952175,0.2929333663350445,0.2587575320574332,0.19312298587155066
96,85,0,0.0,0.053445850914205346,1.8710176238544587e-05,1.0,644,0,1.0,MMe5,M,6,0.046704643579525786,0.3105884326802593,4,0.5741463056461044,0.11202104174648331,0.2275502601408296,0.1720845430583393,0.5741463056461044,0.19662265686366134,0.4848822220870047,0.3518821828118432,0.25162223317501853,0.37405556007606355
96,86,0,0.0,0.02812939521800281,3.554873624242658e-05,1.0,597,2,1.0,M7Me16,M,6,0.04294404141606215,0.31214781242793554,9,0.8317350024623754,0.22409825449413703,0.3212829697839325,0.29895427120015144,0.8306924603888983,0.5426277791672148,0.5491799646448874,0.38484315104173894,0.8317350024623754,0.03427931251856399
96,87,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,615,11,1.0,M2Me3,M,6,0.027727124437099574,0.30442153253969906,4,0.9977128526176111,0.3384720528909061,0.3339056114322643,0.02926522269854555,0.9977128526176111,0.048663706063627556,0.06789509438955066,0.9908827967293373,0.08689335346221067,0.3475422710604162
96,88,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,550,16,1.0,MMe4,X,6,0.011462772143395155,0.1664645664134565,6,0.7941709604736271,0.7941709604736271,0.16009294835026314,0.2166314280287069,0.2477893959027535,0.724258798059781,0.003723363451280505,0.6504672510760653,0.49942067823387404,0.3314385802203191
96,89,1,0.14285714285714285,0.02250351617440225,6.347976635002567,0.15502262719955037,602,0,1.0,MMe4,M,6,0.3690646885296504,0.10674850706418822,6,0.8521638876951523,0.8521638876951523,0.0621958670643745,0.03803553584757042,0.16706525920477397,0.20678714133602918,0.41483728367871103,0.07605075898279856,0.2734223969492358,0.37325771437385974
96,90,0,0.0,0.012658227848101266,7.899375949300006e-05,1.0,294,9,1.0,MMe4,X,6,0.020119024467313628,0.18846188105427183,4,0.7058817340900899,0.2515703409817821,0.08206559439638522,0.21007743691054023,0.7058817340900899,0.2875650545791938,0.5950970334027212,0.1396956036155291,0.48871539667765174,0.27208284240153296
96,91,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,315,50,1.0,M5Me7,X,6,0.021159921759999444,0.2199989033534704,9,0.7094621573077731,0.6177283943978347,0.16204837788280507,0.4947974075453428,0.35766423857295804,0.299284750151806,0.10422420220768397,0.3124258252131196,0.7094621573077731,0.5338207412905429
96,92,0,0.0,0.030942334739803096,3.2317137387059895e-05,1.0,493,6,1.0,MMe2,X,6,0.06457713523421281,0.15872479848466492,6,0.692749769704569,0.692749769704569,0.15216355445090315,0.1479835461756261,0.5509264732702743,0.42011685448171804,0.42198881015353723,0.5221900880118884,0.3127716627216604,0.3983463893831999
96,93,0,0.0,0.02390998593530239,4.182178027730722e-05,1.0,351,2,1.0,MMe,X,6,3.338971543052578e-08,8.869836974954293e-17,6,0.9999999999999798,0.9999999999999798,4.722019146067661e-08,5.0909791225198976e-17,9.444037618600021e-08,2.489283157781856e-16,5.643123551273061e-16,1.8888077909136786e-07,8.094639142639403e-16,2.3610092340457337e-07
96,94,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,665,28,1.0,M15Me47,X,6,0.1476381596326811,0.1508848721952193,7,0.5411947184528678,0.0687858875294394,0.5228905342527417,0.284839090042253,0.13479211580212766,0.07500489632073737,0.5411947184528678,0.38960947333068596,0.339801536172506,0.33981299080248367
96,95,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,300,8,1.0,MMe2,X,6,0.14901188722611897,0.23408927537543184,5,0.8532454380263857,0.6022432122932844,0.11753711671551106,0.24629295511444055,0.0671067005375778,0.8532454380263857,0.09034181985173796,0.3389051863629673,0.16443975002166283,0.48718387718068623
