formula,local_median_pct,local_min_pct,local_max_pct,local_mean_pct,local_top20_count,local_top10_count,n_configs,reserved_formula,median_mean_percentile,min_mean_percentile,median_nearest_percentile,min_nearest_percentile,settings,topology_max_frac_exact6,topology_any_fallback
Pr2Br5,51.27610208816705,30.162412993039446,56.148491879350345,48.49187935034803,0,0,6,False,62.025316455696206,45.56962025316456,76.16033755274262,66.38537271448664,6.0,0.0,False
YI3,50.92807424593968,43.619489559164734,70.99767981438515,53.36426914153133,0,0,6,False,89.87341772151899,84.66947960618847,96.76511954992966,96.20253164556962,6.0,1.0,True
CuF2,49.76798143851508,36.42691415313225,64.03712296983758,50.812064965197216,0,0,6,False,43.31926863572433,33.19268635724332,30.87201125175809,29.957805907173,6.0,1.0,False
InF3,49.53596287703016,41.53132250580047,70.76566125290023,52.24284609435421,0,0,6,False,85.44303797468355,82.41912798874824,96.0618846694796,95.21800281293952,6.0,1.0,True
SnBr2,49.303944315545245,40.835266821345705,64.2691415313225,51.7014694508894,0,0,6,False,45.358649789029535,42.75668073136428,34.17721518987342,29.254571026722925,6.0,0.25,True
Cd13I28,49.30394431554524,38.74709976798144,56.8445475638051,48.29853054911059,0,0,6,False,64.27566807313643,60.90014064697608,63.85372714486638,59.634317862165965,6.0,1.0,True
TaCl3,49.187935034802784,20.417633410672853,55.22041763341067,40.719257540603245,0,0,6,False,44.86638537271449,20.11251758087201,22.50351617440225,18.70604781997187,6.0,0.1666666666666666,True
NaCl3,48.25986078886311,22.2737819025522,63.80510440835266,48.414539829853055,0,0,6,False,50.0,33.19268635724332,71.44866385372714,67.79184247538677,6.0,0.0,False
RuF3,47.67981438515081,40.60324825986079,70.06960556844548,50.65738592420727,0,0,6,False,84.66947960618847,80.8720112517581,93.53023909985936,92.82700421940928,6.0,1.0,True
PuF3,46.98375870069606,22.505800464037122,62.64501160092807,47.293116782675945,0,0,6,False,51.82841068917018,33.47398030942335,75.24613220815752,71.0267229254571,6.0,1.0,True
NpF3,46.519721577726216,21.11368909512761,61.94895591647332,46.67440061871616,0,0,6,False,51.40646976090014,32.77074542897328,74.40225035161744,70.88607594936708,6.0,1.0,True
SnCl2,46.287703016241295,37.58700696055685,63.10904872389791,49.303944315545245,0,0,6,True,,,,,,0.0,False
LaF3,46.17169373549884,20.88167053364269,61.48491879350348,46.2877030162413,0,0,6,False,51.19549929676512,32.63009845288326,74.40225035161743,70.74542897327707,6.0,1.0,True
FeF2,46.055684454756374,34.5707656612529,55.68445475638051,45.514307811291566,0,0,6,False,38.11533052039381,32.77074542897328,34.59915611814346,30.37974683544304,6.0,1.0,False
NpF4,45.243619489559165,37.81902552204176,79.58236658932715,50.42536736272235,0,0,6,False,73.27707454289734,71.58931082981715,69.40928270042194,66.80731364275668,6.0,0.3333333333333333,False
Nb6I11,45.011600928074245,18.329466357308586,62.41299303944315,44.43155452436195,0,0,6,False,21.659634317862164,19.971870604782,20.88607594936709,20.11251758087201,6.0,0.0,False
ThF4,44.5475638051044,36.89095127610209,79.81438515081206,49.7293116782676,0,0,6,False,72.9957805907173,71.16736990154712,69.0576652601969,66.66666666666666,6.0,0.2083333333333333,False
EuF3,44.43155452436195,24.129930394431554,61.02088167053365,44.93426140757927,0,0,6,False,56.54008438818565,35.86497890295359,79.18424753867792,73.9803094233474,6.0,1.0,True
BiI3,44.19953596287703,39.443155452436194,69.60556844547564,47.98917246713071,0,0,6,False,85.86497890295358,81.85654008438819,92.89732770745428,91.84247538677918,6.0,1.0,True
Dy5Cl11,44.19953596287703,37.58700696055685,56.380510440835266,46.36504253673627,0,0,6,False,49.57805907172995,31.78621659634318,63.57243319268636,60.75949367088608,6.0,0.0,False
In5Cl9,43.735498839907194,19.721577726218097,65.66125290023201,45.011600928074245,0,0,6,False,19.26863572433193,18.9873417721519,18.495077355836848,17.72151898734177,6.0,0.0,False
Ga2I3,43.38747099767981,16.70533642691415,64.50116009280742,41.569992266047954,0,0,6,False,17.79184247538678,17.018284106891702,16.736990154711673,16.736990154711673,6.0,0.0,False
TmCl3,42.69141531322505,38.51508120649652,69.37354988399072,46.86774941995359,0,0,6,False,82.55977496483825,78.48101265822784,92.40506329113924,91.27988748241911,6.0,1.0,True
ReF7,42.459396751740144,25.290023201856147,76.79814385150812,45.243619489559165,0,0,6,False,68.28410689170184,61.60337552742617,66.94796061884668,54.289732770745424,6.0,0.4285714285714285,False
Sm11Br24,42.343387470997676,35.498839907192576,53.36426914153132,43.92884764114462,0,0,6,False,47.46835443037975,28.270042194092827,62.72855133614627,60.19690576652602,6.0,0.0,False
Tm7Cl15,42.22737819025522,37.58700696055685,50.580046403712295,43.54215003866975,0,0,6,False,46.76511954992968,27.848101265822784,62.16596343178621,59.49367088607595,6.0,0.0,False
TiCl2,41.87935034802784,29.466357308584683,51.972157772621806,41.724671307037895,0,0,6,False,56.89170182841069,46.41350210970464,41.70182841068917,33.0520393811533,6.0,1.0,True
NiBr2,41.87935034802784,27.842227378190255,51.04408352668214,41.02861562258314,0,0,6,False,60.056258790436,56.118143459915615,42.54571026722925,35.72433192686357,6.0,1.0,True
NpBr3,41.415313225058,30.39443155452436,67.51740139211137,44.624903325599384,0,0,6,False,72.71448663853727,67.79184247538677,85.9353023909986,84.52883263009845,6.0,0.3333333333333333,True
CoF2,41.183294663573086,30.162412993039446,45.243619489559165,39.056457849961326,0,0,6,False,33.26300984528832,30.66104078762307,40.57665260196906,32.63009845288326,6.0,1.0,False
NiI2,40.95127610208817,27.610208816705335,50.34802784222738,40.2938901778809,0,0,6,False,60.40787623066104,55.69620253164557,45.71026722925457,36.28691983122363,6.0,1.0,True
UBr3,40.951276102088165,25.754060324825982,65.19721577726219,43.464810518174794,0,0,6,False,66.1040787623066,45.0070323488045,79.81715893108299,76.93389592123769,6.0,0.0,False
Sm6Br13,40.83526682134571,34.80278422273782,50.580046403712295,42.072699149265276,0,0,6,False,45.63994374120957,26.58227848101265,62.16596343178622,59.774964838255976,6.0,0.0,False
MnF2,40.37122969837587,26.218097447795824,43.1554524361949,36.92962103634957,0,0,6,False,32.419127988748244,30.66104078762307,44.65541490857946,32.48945147679325,6.0,1.0,False
GdCl3,40.25522041763341,26.218097447795824,65.89327146171694,43.348801237432326,0,0,6,False,67.93248945147678,46.554149085794656,80.45007032348803,77.63713080168776,6.0,0.0,False
ZnF2,40.02320185614849,24.825986078886313,43.851508120649655,36.42691415313225,0,0,6,False,33.05203938115331,31.78621659634318,46.48382559774964,32.34880450070324,6.0,1.0,False
DyCl3,39.907192575406036,33.17865429234338,69.83758700696056,44.50889404485692,0,0,6,False,74.61322081575247,69.47960618846695,87.13080168776372,85.93530239099859,6.0,0.3333333333333333,True
Nd4Br9,39.791183294663576,29.930394431554525,46.8677494199536,39.17246713070379,0,0,6,False,46.76511954992968,27.004219409282697,63.64275668073137,61.04078762306611,6.0,0.0,False
NiCl2,39.675174013921115,26.91415313225058,49.88399071925754,39.28847641144625,0,0,6,False,60.54852320675106,53.16455696202531,45.71026722925457,37.27144866385373,6.0,1.0,True
IrF3,39.675174013921115,24.129930394431554,66.12529002320186,40.40989945862336,0,0,6,False,80.52039381153305,77.0745428973277,88.95921237693389,87.20112517580873,6.0,1.0,True
YF3,39.675174013921115,19.953596287703014,61.25290023201856,41.26063418406806,0,0,6,False,59.07172995780592,36.56821378340366,79.39521800281294,75.24613220815752,6.0,1.0,True
ZrCl2,39.55916473317865,28.074245939675173,51.508120649651964,40.25522041763341,0,0,6,False,54.922644163150494,44.163150492264414,39.45147679324894,36.70886075949368,6.0,1.0,True
FeBr2,39.443155452436194,25.290023201856147,47.79582366589327,38.36040216550657,0,0,6,False,59.77496483825598,54.9929676511955,48.80450070323488,39.09985935302391,6.0,1.0,True
CoBr2,39.32714617169374,26.68213457076566,48.95591647331787,38.70843000773396,0,0,6,False,59.91561181434599,54.0084388185654,47.32770745428973,37.83403656821378,6.0,1.0,True
CeBr3,39.327146171693734,25.52204176334107,65.66125290023201,42.614075792730084,0,0,6,False,66.52601969057665,45.14767932489451,80.23909985935302,77.49648382559775,6.0,0.0,False
Sm5Br11,39.21113689095128,32.71461716937355,46.17169373549884,39.21113689095127,0,0,6,False,45.358649789029535,26.441631504922647,62.37693389592124,60.337552742616026,6.0,0.0,False
ZrI2,39.09512761020882,29.698375870069604,56.380510440835266,42.38205723124516,0,0,6,False,49.226441631504926,38.39662447257383,46.48382559774964,35.30239099859353,6.0,0.5,True
VI2,38.97911832946636,25.986078886310903,48.027842227378194,38.167053364269144,0,0,6,False,59.212376933895925,54.57102672292545,47.81997187060478,38.25597749648382,6.0,1.0,True
EuCl3,38.8631090487239,25.290023201856147,64.96519721577727,42.111368909512755,0,0,6,False,64.0646976090014,44.303797468354425,78.62165963431787,75.24613220815752,6.0,0.0,False
PdF2,38.74709976798144,25.986078886310903,41.067285382830626,35.65351894818252,0,0,6,False,30.59071729957806,28.691983122362867,40.36568213783404,32.77074542897328,6.0,1.0,False
